name,diameter,petitjean,petitjeanSC,radius,VDistEq,VDistMa,weinerPath,weinerPol,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,a_aro,a_count,a_IC,a_ICM,a_nH,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_rotN,b_rotR,b_single,b_triple,chi0v,chi0v_C,chi1v,chi1v_C,chiral,chiral_u,nmol,reactive,rings,Weight,a_heavy,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nI,a_nN,a_nO,a_nP,a_nS,b_heavy,chi0,chi0_C,chi1,chi1_C,FCharge,VAdjEq,VAdjMa,zagreb,balabanJ,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,PC+,PC-,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,RPC+,RPC-,lip_acc,lip_don,lip_druglike,lip_violation,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,logS,apol,bpol,mr,a_acc,a_acid,a_base,a_don,a_hyd,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,density,vdw_area,vdw_vol,logP(o/w)
1782,11,0.45454547,0.83333331,6,3.159646,8.7710705,1116,42,-2.4909329,-0.55470514,0.61186558,2.5303955,-2.5844121,-0.48358372,0.69248199,2.4678707,-2.1692603,-0.40431678,0.75348115,2.8653228,-0.77337742,-0.42710945,0.065772787,2.5344882,-0.91863561,-0.44208837,0.14117758,2.5439699,-0.48335439,-0.19249098,0.17501299,2.8228359,12,36,66.653336,1.8514816,13,2,0.079999998,12,38,2,2,0.079999998,24,0,12.909933,8.6188021,8.1064777,3.8660254,0,0,1,1,3,331.35199,23,0,0,15,0,0,0,3,4,0,1,25,16.61252,10.120955,10.925557,5.5580783,0,0.45137304,5.643856,124,1.7427016,2.0119545,-2.0119545,0.14578404,0.17387989,51.902584,40.822639,34.967648,0,18.782692,4.1846013,0,60.003403,36.764713,0,0,37.835991,13.566921,7.7675405,0.73210019,0.50860798,0.19298989,0.26789981,0.49139202,0.07490994,224.46098,155.93857,59.170452,82.137741,150.66017,22.967293,0,0,0,0,0,0,1,0,0,0,1,0,306.59872,0,0,0,306.59872,0,0,0,7,2,1,0,18,1,3,2,0,17.811199,7.0869246,3.3833141,13.44,5.2739224,2.4913495,3.0818052,-2.69752,44.476311,25.605692,8.495553,5,0,0,3,12,37.6991,0,0,5.6825762,177.95113,42.70422,70.515518,1.7376,0,90.174141,6.6407428,25.385227,27.047791,42.019268,0,140.71664,0,2.3279202,8.3235798,72.033905,18.30409,26.935961,10.756924,20.338671,140.71664,5.6876111,39.53793,99.599998,0.83837754,306.59872,395.23004,1.273
1784,9,0.44444445,0.80000001,5,2.9862158,7.4744163,404,19,-2.6159275,-0.54485768,0.50477314,2.5565081,-2.5210288,-0.47702608,0.50369388,2.6573513,-2.3624966,-0.35797486,0.64097345,2.8158619,-0.79578137,-0.3956525,0.061622169,2.4652193,-0.87404597,-0.2825194,0.073873818,2.574919,-0.53118223,-0.22078934,0.17755085,2.7258718,6,33,41.30064,1.2515346,18,4,0.26666668,6,33,1,4,0.26666668,26,0,9.5266705,8.6712084,5.3203011,4.89257,1,1,1,0,1,206.28499,15,0,0,13,0,0,0,0,2,0,0,15,11.422285,9.4222851,7.0029078,5.848207,0,0.56650949,4.9068904,70,2.3077445,1.1512718,-1.1512718,0.23173973,0.28735113,55.45002,17.061544,0,0,10.324173,14.708499,0,31.86607,86.514969,0,0,0,13.566921,7.7675405,0.80457228,0.58887154,0.089920275,0.19542773,0.41112849,0.10550746,190.89261,139.7155,21.334461,46.367134,97.544235,25.032671,0,0,0,0,0,0,1,0,0,0,1,0,237.25974,0,0,0,237.25974,0,0,0,2,1,1,0,6,1,1,4,0,13.066667,5.915,4.1652894,10.32718,4.5893908,3.1831889,3.1596975,-3.6371,36.486275,20.635727,6.1857176,2,0,0,2,12,0,0,0,0,176.10197,14.708499,27.133842,3.0731699,0,7.7454643,23.862217,25.385227,10.781946,18.868406,4.4107962,70.572739,0,99.978043,6.1034799,23.862217,0,29.796022,10.781946,0,89.441139,7.7454643,99.978043,37.299999,0.66634852,237.25974,309.57523,3.6140001
1780,6,0.5,1,3,2.5192552,7.1098199,246,16,-2.2133482,-0.57328659,0.62576175,2.2711868,-2.2402911,-0.48950425,0.69346023,2.3465269,-1.9510976,-0.41536057,0.76495075,2.5393803,-0.73584712,-0.4767794,0.092480101,2.105859,-0.91146767,-0.37750769,0.1547067,2.202374,-0.46900868,-0.22098018,0.19761133,2.3811011,6,21,31.709341,1.5099686,8,2,0.15384616,6,21,2,3,0.23076923,13,0,6.9813595,5.309401,3.6174536,2.5773504,0,0,1,0,1,180.159,13,0,0,9,0,0,0,0,4,0,0,13,9.8449354,6.1378284,6.1090608,3.5605135,0,0.6193822,4.7004399,60,2.49418,1.3255686,-1.3255686,0.2216091,0.24700858,31.543835,27.728603,0,0,10.324173,29.416998,0,24.509808,24.509808,0,0,0,29.637598,7.7675405,0.58397871,0.4660565,0.20171197,0.41602129,0.53394353,0.21430933,108.29205,86.424751,37.40514,77.146309,99.013611,39.741173,0,0,0,0,0,0,1,0,0,0,1,0,185.43837,0,0,0,185.43837,0,0,0,4,1,1,0,6,1,1,2,0,11.076923,5.0242214,3.3240998,7.7547617,3.4007666,2.1859078,2.0286257,-1.7078,24.382343,12.577656,4.6092925,3,0,0,2,7,13.566921,0,0,0,103.30949,31.920755,40.700764,1.3101,10.999887,15.490929,23.862217,25.385227,27.047791,0,0,70.572739,0,38.569443,4.4710302,47.724434,10.999887,25.385227,8.4290028,0,70.572739,15.490929,33.326015,63.599998,0.80536437,185.43837,223.69873,1.5140001
1781,9,0.44444445,0.80000001,5,3.0760899,8.5136948,936,28,-2.428194,-0.66843456,0.70665658,2.4472682,-2.5422471,-0.57048631,0.77072883,2.478888,-2.0650899,-0.51320297,0.87364459,2.8205159,-0.78333801,-0.42959324,0.069245629,2.3776133,-0.94641596,-0.33528775,0.15031359,2.5302167,-0.4912034,-0.19527228,0.20068926,2.6782568,12,33,61.730099,1.870609,12,5,0.22727273,12,34,1,5,0.22727273,21,0,11.832002,7.6188021,7.7328382,3.6487174,0,0,1,0,2,308.314,21,0,0,13,0,0,0,2,5,0,1,22,15.457819,8.9662552,9.8491554,5.2828231,0,0.46827638,5.4594316,106,1.9771427,1.7653699,-1.7653699,0.15496427,0.17525148,41.314968,63.687176,12.796158,20.72374,0,6.6995511,0,24.509808,49.019615,0,2.5295215,32.016521,33.931049,2.503756,0.74061918,0.49877244,0.23625751,0.25938079,0.50122756,0.023123281,214.58098,144.51027,68.451324,75.150879,145.22159,6.6995511,0,0,0,0,0,0,1,0,0,0,1,0,289.73187,0,0,0,289.73187,0,0,0,7,1,1,0,12,1,2,4,0,17.355371,7.5130072,5.6055365,13.635721,5.8263521,4.3037062,3.7831671,-3.7958,39.991516,23.426483,7.6455498,2,0,0,1,14,32.016521,0,0,8.0752068,192.19664,46.540413,40.091728,2.7586,10.999887,71.6623,6.6407428,50.935009,0,31.691174,0,141.14548,0,16.000351,7.8078899,55.257305,10.999887,50.935009,10.486856,21.918493,141.14548,0,38.331917,101.22,0.86175305,289.73187,357.77536,2.5810001
542,9,0.44444445,0.80000001,5,2.9035356,8.0658846,587,27,-2.8793638,-0.56614369,0.57871157,2.8310437,-2.878063,-0.35553938,0.68889958,2.9001379,-2.6167905,-0.31939793,0.75998211,3.094018,-0.85009736,-0.37485293,0.034141846,2.8223236,-1.1533771,-0.24568424,0.15338925,2.9008887,-0.5821749,-0.16840978,0.17232677,3.070204,6,42,52.438232,1.2485293,24,5,0.2631579,6,43,0,5,0.2631579,37,0,12.426422,10.792529,7.3939681,6.0383463,1,1,1,0,2,265.828,18,0,0,16,1,0,0,1,0,0,0,19,13.173362,11.466255,8.5813522,6.8886476,0,0.52150291,5.2479277,92,2.043365,0.99361259,-0.99361259,0.12270655,0.3174271,88.708038,17.061544,8.6190128,0,0,0,0,76.060974,100.28842,0,0,0,0,0.13689101,0.99952936,0.60674298,0.00047061816,0.00047061816,0.39325705,0,290.73801,176.4863,0.13689101,0.13689101,114.3886,0,0,0,0,0,0,0,1,0,0,0,1,0,290.87488,0,0,0,290.87488,0,0,0,1,1,1,0,10,1,2,5,0,14.409972,5.9698215,2.9629629,13.616063,5.6211514,2.7826796,4.2521086,-4.2972798,47.443031,27.316969,7.9085712,1,0,0,1,17,0,0,0,0,264.40265,0,5.6825762,4.3958001,18.01075,0,3.9819686,0,7.5963712,32.897186,3.5006065,70.572739,75.473625,105.80067,7.92837,0,0,22.421547,10.66815,0,146.04636,0,138.69786,12.03,0.67898363,290.87488,391.5087,4.9169998
4568,8,0.5,1,4,2.952539,8.3860636,801,29,-2.7330778,-0.50262088,0.49938428,2.7198577,-2.9157183,-0.49203891,0.48562431,2.6854081,-2.4784808,-0.34050104,0.61623162,2.9677718,-0.83137286,-0.35811502,0.068656795,2.7563384,-1.363735,-0.34346294,0.083265893,2.7295711,-0.52924407,-0.22331218,0.15565257,2.985616,0,44,66.872925,1.5198392,24,6,0.30000001,0,44,3,7,0.34999999,41,0,12.25738,9.5080719,7.0064549,5.0311871,3,3,1,0,1,284.35599,20,0,0,14,0,0,0,2,4,0,0,20,15.284093,9.8698788,9.3834476,5.4410534,0,0.4689956,5.321928,94,2.7820206,2.1371219,-2.1371219,0.13431379,0.17184576,92.348351,30.017363,17.238026,8.6190128,23.273705,14.708499,0,38.358845,37.495354,0,0,0,27.133842,17.059307,0.73167431,0.3919884,0.14430307,0.26832566,0.6080116,0.12402259,224.07695,120.04735,44.19315,82.175354,186.20496,37.982204,0,0,0,0,0,0,1,0,0,0,1,0,306.25232,0,0,0,306.25232,0,0,0,6,3,1,0,6,1,1,7,0,18.049999,8.4444447,5.3789062,15.314524,7.0987883,4.4912648,5.4357281,-1.20444,46.051033,30.068968,7.5843258,5,0,0,4,12,16.070677,0,0,5.6825762,183.98401,27.65803,66.629585,0.80690002,50.90794,13.004248,79.625557,25.385227,0,3.185575,0,17.643185,56.605217,99.978043,7.5158901,58.724319,0,43.395977,24.086811,32.897186,74.248398,13.004248,99.978043,101.65,0.73173249,306.25232,388.60651,0.74199998
4567,10,0.5,1,5,3.1492884,8.6583138,1060,32,-2.733578,-0.33847862,0.31715357,2.7206793,-2.9158061,-0.28596407,0.3213588,2.685673,-2.47891,-0.17465653,0.40924448,2.9687295,-0.83141553,-0.35772237,0.020134389,2.7982078,-1.3637424,-0.31131724,0.042469777,2.7729182,-0.52925217,-0.17028262,0.059171021,3.0273805,0,50,73.586868,1.4717374,28,7,0.31818181,0,50,3,9,0.40909091,47,0,13.925522,11.215178,7.9827542,5.7382936,3,3,1,0,1,312.41,22,0,0,16,0,0,0,2,4,0,0,22,16.698307,11.576985,10.421453,6.1481605,0,0.43949699,5.4594316,102,2.8003938,2.1620934,-2.1620934,0.13394921,0.16986099,105.14451,53.499428,17.238026,8.6190128,12.949531,14.708499,0,57.106522,37.495354,0,0,0,27.133842,11.795523,0.80737847,0.38627425,0.11261343,0.19262156,0.61372578,0.080008127,279.10284,133.53123,38.929363,66.587395,212.15901,27.65803,0,0,0,0,0,0,1,0,0,0,1,0,345.69025,0,0,0,345.69025,0,0,0,6,2,1,0,6,1,1,8,0,20.045454,9.9881096,6.2040815,17.278625,8.5450916,5.2789392,6.7112474,-1.94398,52.238205,36.357796,8.550889,4,0,0,2,14,29.637598,0,0,5.6825762,235.45093,30.161787,53.062664,1.2854,50.90794,13.004248,90.625443,20.926258,0,3.185575,0,17.643185,56.605217,133.30406,8.4156103,69.724205,0,18.01075,24.086811,32.897186,74.248398,33.930508,133.30406,90.650002,0.71066225,345.69025,439.60403,1.347
541,9,0.44444445,0.80000001,5,2.8962529,7.8867793,510,25,-2.8724942,-0.58076912,0.58687174,2.8263173,-2.8827946,-0.3607634,0.74401033,2.8968866,-2.6113594,-0.32782486,0.78845781,3.0884886,-0.84923106,-0.37793198,0.034597866,2.7653716,-1.3637729,-0.24703215,0.15704481,2.8490899,-0.58199251,-0.16924721,0.18183854,3.0137734,6,39,49.41983,1.2671752,22,4,0.22222222,6,40,0,4,0.22222222,34,0,11.503773,9.7925291,6.9386263,6.0383463,1,1,1,0,2,251.80099,17,0,0,15,1,0,0,1,0,0,0,18,12.466255,10.466255,8.0433483,6.8886476,0,0.54234898,5.1699252,88,1.9899329,0.98937225,-0.98937225,0.11977171,0.32995644,75.91188,17.061544,17.238026,0,0,0,0,52.822289,100.28842,0,0,0,0,6.6511192,0.97536379,0.59176904,0.024636213,0.024636213,0.40823096,0,263.32217,159.76183,6.6511192,6.6511192,110.21146,0,0,0,0,0,0,0,1,0,0,0,1,0,269.9733,0,0,0,269.9733,0,0,0,1,1,1,0,10,1,2,4,0,13.432098,5.3254437,2.7128029,12.647591,4.9945197,2.5362079,3.7158024,-4.2217002,44.349445,23.810555,7.4174709,1,0,0,1,16,0,0,0,0,230.50317,0,17.742489,4.1350999,32.897186,0,3.9819686,0,7.5963712,0,3.5006065,70.572739,75.473625,105.80067,7.4411402,0,0,4.4107962,10.66815,32.897186,146.04636,0,105.80067,26.02,0.68899035,269.9733,365.46375,4.3920002
2667,9,0.44444445,0.80000001,5,2.9563267,7.6801038,453,22,-2.4272513,-0.61127472,0.57817471,2.6373382,-2.4939795,-0.52494848,0.58562523,2.6169357,-2.1999762,-0.42721808,0.76719868,2.8887026,-0.79950231,-0.43115771,0.035761155,2.3791492,-0.97468114,-0.33635622,0.098066621,2.4110193,-0.52230513,-0.20907082,0.16679075,2.6410809,6,29,45.001293,1.5517688,13,3,0.17647059,6,30,2,3,0.17647059,22,0,9.1026802,7.4307213,5.2089825,3.4249206,0,0,1,0,2,219.23999,16,0,0,12,0,0,0,1,3,0,0,17,11.543606,8.2591486,7.7195454,4.3745747,0,0.56510133,5.0874629,80,1.8476701,1.348557,-1.348557,0.19348711,0.2579883,74.692154,38.316223,0,0,12.949531,12.949531,0,57.720928,0,0,0,0,27.133842,2.503756,0.75455141,0.38608781,0.13098566,0.24544859,0.61391222,0.11446292,170.72931,87.358528,29.637598,55.536659,138.90744,25.899061,0,0,0,0,0,0,1,0,0,0,1,0,226.26596,0,0,0,226.26596,0,0,0,4,0,1,0,11,1,2,2,0,12.456747,5.5576558,2.8311112,9.045125,3.9409897,1.9719763,2.2279217,-2.0952401,33.294308,20.023691,6.0288482,3,0,0,0,10,29.637598,0,0,0,161.47597,25.899061,29.637598,1.4578,10.999887,13.641881,23.862217,18.439579,27.047791,35.383869,0,70.572739,37.736813,5.2434282,5.8271499,47.724434,14.124202,0,8.4290028,0,108.30955,28.957146,35.383869,46.610001,0.74961311,226.26596,292.47086,1.387
586,9,0.44444445,0.80000001,5,2.9934089,8.6553698,948,35,-2.6616616,-0.18403573,0.09222462,2.8872013,-2.8602803,-0.3339,0.2142,2.734916,-2.4747906,0.077739999,0.10756686,3.0748906,-0.78968227,-0.31608006,-0.067775376,2.8941009,-1.3482965,-0.38210589,-0.037,2.815196,-0.53128737,-0.11297636,-0.054299999,3.0873015,0,43,74.071167,1.7225853,21,3,0.125,0,45,0,3,0.125,45,0,13.714346,8.6462641,8.4334526,3.7171435,4,4,1,0,3,339.36499,22,0,0,12,0,0,0,1,8,0,1,24,16.388905,8.6462641,9.9167624,3.7171435,0,0.46637034,5.5849624,130,1.8424618,2.2268438,-2.2268438,0.094607539,0.15414315,59.715405,53.516251,29.666079,2.2170887,16.214136,0,0,74.990707,32.016521,9.0437498,0,4.945097,0,12.518781,0.88577676,0.45283249,0.059230942,0.11422323,0.54716748,0.054992288,261.1658,133.51486,17.463877,33.678013,161.32896,16.214136,0,0,0,0,0,0,1,0,0,0,1,0,294.84381,0,0,0,294.84381,0,0,0,9,1,1,0,14,1,3,3,1,16.84375,4.9970255,3.2986112,18.056641,5.375,3.5568035,4.4115658,-2.6786301,45.538654,40.269348,7.2926731,8,0,0,1,9,49.4804,0,0,20.13512,187.12631,18.431225,69.615524,-0.39539999,31.291433,48.171688,91.295425,41.852516,0,0,0,0,0,133.30406,7.1604199,111.71654,0,0,19.405949,31.291433,0,41.852516,141.64868,115.54,0.88840181,294.84381,381.99493,1.4859999
584,8,0.5,1,4,2.7591879,7.7147155,417,25,-2.1970105,-0.70568699,0.66511786,2.2117221,-2.3776722,-0.56576246,0.81698227,2.4072287,-1.8668402,-0.44583079,1.0043639,2.5433064,-0.78069597,-0.4507412,0.074568734,2.171123,-1.3403753,-0.31781259,0.27153423,2.3347068,-0.41059613,-0.19862579,0.36046493,2.4939058,12,23,42.251476,1.8370206,7,1,0.05882353,12,24,0,1,0.05882353,12,0,9.4961786,4.7320509,5.0496879,2.2440169,0,0,1,0,2,256.09601,16,0,0,9,2,0,0,5,0,0,0,17,11.706742,5.585422,7.5922241,3.1498299,0,0.56510133,5.0874629,82,2.0191894,1.3323299,-1.3323299,0.16562341,0.21383169,2.2085397,21.835651,52.366165,0,15.681574,0,0,12.254904,83.673698,18.842079,0,5.6825762,13.302238,0,0.84650528,0.59223831,0.084060356,0.15349473,0.40776169,0.069434375,191.18105,133.75549,18.984816,34.666389,92.091934,15.681574,0,0,0,0,0,0,1,0,0,0,1,0,225.84743,0,0,0,225.84743,0,0,0,5,2,1,0,12,1,2,1,0,12.456747,5.1041665,2.6514049,9.944047,4.0082951,2.0565896,2.4911671,-4.0265198,30.367552,9.8124495,6.159368,3,0,0,2,9,24.524654,0,0,35.484978,124.53696,26.872137,60.009636,2.0098,65.794373,50.111546,0,0,0,0,7.0012131,58.871876,0,82.5243,6.41078,0,50.111546,0,7.0012131,10.169335,118.72393,0,78.297287,90.709999,0.9243353,225.84743,277.05963,2.49053
585,6,0.5,1,3,2.4028089,6.3180299,131,10,-2.6699152,-0.29877418,0.26536578,2.6587908,-2.5845566,-0.2239092,0.28048098,2.7599857,-2.4344256,-0.1427827,0.37699866,2.8937316,-0.78930658,-0.29541945,-0.026490383,2.3851759,-0.883573,-0.20061734,0.0041088089,2.4731865,-0.52870208,-0.15833962,0.070194982,2.5936394,0,26,32.211433,1.2389013,16,5,0.55555558,0,25,1,5,0.55555558,24,0,6.7612391,5.9057775,3.9471161,3.5193853,0,0,1,0,0,144.21399,10,0,0,8,0,0,0,0,2,0,0,9,7.9831276,5.9831276,4.7187438,3.5640435,0,0.68007702,4.1699252,38,3.5176966,0.91971326,-0.91971326,0.2856327,0.35995924,63.980789,0,0,0,10.324173,14.708499,0,17.402626,54.89798,0,0,0,13.566921,7.7675405,0.74614012,0.51265162,0.11680609,0.25385988,0.48734835,0.13705379,136.2814,93.635071,21.334461,46.367134,89.013458,25.032671,0,0,0,0,0,0,1,0,0,0,1,0,182.64853,0,0,0,182.64853,0,0,0,2,1,1,0,0,1,0,5,0,10,5.7600002,4.48,9.0641108,5.1582298,3.97243,4.675477,-2.0581601,26.352688,18.449312,4.1926217,2,0,0,2,7,0,0,0,0,124.25941,14.708499,27.133842,2.2874,0,7.7454643,23.862217,25.385227,4.4107962,0,0,0,75.473625,66.652031,4.0941801,23.862217,0,29.796022,0,0,75.473625,7.7454643,66.652031,37.299999,0.65841961,182.64853,219.03053,2.5339999
2360,13,0.46153846,0.85714287,7,3.290046,9.3394527,1772,61,-2.9930267,-0.47727087,0.59343314,3.0013287,-2.9376838,-0.52634019,0.48075819,3.0472527,-2.7437696,-0.39057761,0.67283547,3.2444506,-0.80491322,-0.37783098,0.07273867,3.4670012,-0.89094663,-0.3343496,-0.0079348534,3.5206044,-0.54078811,-0.21942899,0.14880931,3.6841698,0,62,80.534866,1.2989495,34,1,0.03125,0,66,2,1,0.03125,64,0,17.063551,14.905413,11.146273,9.7093439,9,9,1,0,5,390.51999,28,0,0,23,0,0,0,0,5,0,0,32,19.896976,15.18987,13.188143,10.047844,0,0.40790597,6,170,1.4640591,2.2658346,-2.2658346,0.12662874,0.1729061,131.85625,46.088081,0,0,30.972517,14.708499,0,63.117733,37.495354,0,0,0,13.566921,25.806377,0.76608479,0.38498864,0.1082839,0.23391521,0.61501139,0.1256313,278.55743,139.98639,39.373299,85.054314,223.62535,45.681019,0,0,0,0,0,0,1,0,0,0,1,0,363.61172,0,0,0,363.61172,0,0,0,5,3,1,0,25,1,5,1,1,19.933594,6.4976859,2.640625,18.732988,6.0917759,2.4714706,4.075613,-4.0603299,67.160965,40.043037,10.395177,4,0,0,3,22,13.566921,0,0,0,251.11156,17.212255,54.267685,2.5750999,76.155678,7.7454643,47.799404,20.926258,17.643185,3.185575,0,17.643185,150.94725,66.652031,10.31154,34.862103,76.155678,17.643185,16.122873,0,168.59042,28.671722,66.652031,86.989998,0.72615445,363.61172,537.79193,2.9219999
128,10,0.5,1,5,3.2014139,8.6349564,1080,34,-2.650641,-0.53898299,0.49403608,2.7408993,-2.7789307,-0.37387282,0.60005587,2.7281659,-2.3720016,-0.22916694,0.69736946,3.007549,-0.859065,-0.40143549,-0.048284236,2.6663063,-1.1616338,-0.27962545,0.14060093,2.6903584,-0.52643836,-0.1289281,0.15394597,2.9172244,6,45,72.336578,1.6074795,23,6,0.26086956,6,46,1,7,0.30434781,39,0,14.903504,10.767585,8.339344,4.4342871,1,1,1,0,2,371.27499,22,0,1,16,0,0,0,2,3,0,0,23,16.11252,11.413849,10.616922,5.1734333,0,0.4530769,5.523562,108,1.9425805,1.8588682,-1.8588682,0.13832963,0.18847561,119.77044,53.320919,8.458519,8.6190128,0,12.949531,0,111.92194,18.747677,0,0,0,13.566921,5.1444035,0.91018182,0.42377648,0.053081866,0.089818195,0.57622355,0.036736324,320.8385,149.38094,18.711325,31.660854,203.11842,12.949531,0,0,0,0,0,0,1,0,0,0,1,0,352.49936,0,0,0,352.49936,0,0,0,5,1,1,0,11,1,2,7,0,18.340265,8.7408953,4.3083901,17.152582,8.1476326,4.0062809,6.3524065,-3.49964,51.152241,33.863762,9.0486689,4,0,0,1,16,18.574432,0,0,5.6825762,296.56,12.949531,24.25701,2.6803999,40.010525,8.3830976,3.9819686,55.318733,27.047791,73.822838,0,35.286369,37.736813,89.766968,8.9848204,23.862217,25.12409,21.065855,17.6544,0,73.023178,60.577518,150.04785,50.799999,0.83442932,352.49936,444.94482,2.78
2356,6,0.5,1,3,2.534476,6.8443623,207,13,-2.4727213,-0.51578003,0.44866163,2.5131254,-2.5743241,-0.47850236,0.56139612,2.4718163,-2.2037113,-0.19347507,0.66842365,2.8692021,-0.83936691,-0.44044021,0.090826534,2.1232519,-0.97410852,-0.40067422,0.27923602,2.143589,-0.50093979,-0.054299999,0.40134144,2.4834473,0,19,38.794476,2.0418146,7,3,0.25,0,19,3,3,0.25,16,0,8.5982304,3.6213202,5.1014218,1.2071068,0,0,1,0,1,221.325,12,0,0,6,0,0,0,1,2,0,3,12,9.1378279,3.8533711,5.6090608,1.3164966,0,0.65002245,4.5849624,56,2.3091242,1.0361714,-1.0361714,0.25173372,0.31967223,58.16333,0,62.769024,0,10.324173,14.708499,0,10.651674,8.6756124,19.760618,0,0,13.566921,7.7675405,0.77533931,0.29276192,0.10337095,0.22466069,0.70723808,0.12128974,160.02026,60.422367,21.334461,46.367134,145.96503,25.032671,0,0,0,0,0,0,1,0,0,0,1,0,206.38739,0,0,0,206.38739,0,0,0,3,1,1,0,5,1,1,3,0,10.083333,4.296875,2.7777777,11.392808,4.91153,3.2040429,4.6630101,-3.8440499,26.631552,15.150449,5.3930693,4,0,0,2,4,62.769024,0,0,0,73.653175,34.035786,89.902863,1.1222,0,11.583127,23.862217,61.058369,0,0,0,0,18.868406,122.6036,5.6615801,23.862217,3.1243138,25.385227,0,0,18.868406,44.131954,122.6036,104.72,0.98075128,206.38739,225.66884,0.016000001
2355,7,0.42857143,0.75,4,2.4462931,7.7451515,357,30,-2.7630477,-0.56489217,0.61704391,2.8683834,-2.7860842,-0.50449944,0.66947949,2.8435144,-2.5018003,-0.43155923,0.75766623,3.124577,-0.84591216,-0.45366275,0.06825716,2.847034,-0.96656507,-0.34365636,0.13064393,2.856894,-0.5242551,-0.22310415,0.17450902,3.0896258,0,31,44.87101,1.4474519,15,0,0,0,34,3,0,0,31,0,9.1859951,7.9222851,6.1864152,4.7414174,3,3,1,0,4,217.26799,16,0,0,13,0,0,0,1,2,0,0,19,10.750712,8.4662552,7.7944603,5.3803935,0,0.60591632,5.2479277,98,1.7366909,1.1063718,-1.1063718,0.26013374,0.27011019,74.167381,17.061544,0,0,0,14.708499,0,32.80349,33.211121,0,0,0,16.070677,0,0.83630073,0.43657112,0.085471995,0.16369924,0.56342888,0.078227244,157.24355,82.085289,16.070677,30.779177,105.93743,14.708499,0,0,0,0,0,0,1,0,0,0,1,0,188.02272,0,0,0,188.02272,0,0,0,3,0,1,0,18,1,4,0,0,9.9722996,3.2666667,1.2041588,8.4550667,2.7369354,0.99991351,1.4463106,-2.3202701,35.585896,21.252106,5.9358888,2,0,0,0,12,13.566921,0,0,0,146.5666,17.212255,13.566921,1.405,0,10.869778,42.826042,18.439579,0,3.185575,0,52.929554,75.473625,0,5.8796,34.862103,3.1243138,0,11.149512,0,128.40317,26.185041,0,29.540001,0.73943245,188.02272,293.83075,1.931
